Prov,Mun,Brgy,Area,Lat,Long,Occurance,Elev,Slope,Aspect,HorizontalCurvature,VerticalCurvature,Lithology,SoilType,PGAComp,Landslide
NA,NA,NA,NA,6.990552699,124.8936055,NA,25,2.949906588,North,0.002815391,-0.018201074,Recent deposits,Sandy Clay Loam,0.357680529,0
NA,NA,NA,NA,7.028603505,124.9921081,NA,100,3.954976797,Northeast,-0.024516029,-0.009004638,Recent deposits,Sandy Clay Loam,0.322853595,0
NA,NA,NA,NA,7.052711677,124.976369,NA,121,11.10175705,South,0.000531496,0.002849596,Recent deposits,Sandy Clay Loam,0.30060187,0
NA,NA,NA,NA,7.038077955,124.93174,NA,49,3.685553074,Southwest,0.028563172,-0.001650688,Recent deposits,Sandy Clay Loam,0.296659738,0
NA,NA,NA,NA,7.025384419,125.0076117,NA,94,11.96939564,East,-0.011918348,-0.000855418,Recent deposits,Sandy Clay Loam,0.350778282,0
NA,NA,NA,NA,7.005859957,124.923356,NA,47,2.798764706,Southeast,0.040326297,-0.006737685,Recent deposits,Sandy Clay Loam,0.351883024,0
NA,NA,NA,NA,7.047868508,125.023545,NA,122,0,West,0.009947887,0.001171521,Recent deposits,Sandy Clay Loam,0.337504089,0
NA,NA,NA,NA,7.011226115,124.8963435,NA,22,2.379096985,South,-0.000620768,-0.001128465,Recent deposits,Sandy Clay Loam,0.325195998,0
NA,NA,NA,NA,7.064604478,124.9606653,NA,92,9.418653488,East,-0.003017383,-0.000842809,Recent deposits,Sandy Clay Loam,0.276297808,0
NA,NA,NA,NA,7.030275419,125.0015626,NA,96,9.418653488,North,-0.018484825,-0.002219624,Recent deposits,Sandy Clay Loam,0.342413902,0
NA,NA,NA,NA,7.050277294,124.9304665,NA,66,10.61439133,West,0.00942734,0.001442409,Recent deposits,Sandy Clay Loam,0.284529686,0
NA,NA,NA,NA,6.916778945,124.9938951,NA,66,4.128992081,Southwest,-0.001866324,0.00122581,Recent deposits,Sandy Clay Loam,0.44751662,0
NA,NA,NA,NA,6.984681654,124.8703421,NA,15,0.738088131,Northeast,-0.010740919,-0.014597216,Recent deposits,Sandy Clay Loam,0.345134109,0
NA,NA,NA,NA,6.987724954,124.9872921,NA,104,3.313811541,Southwest,-0.034592487,0.026695283,Recent deposits,Sandy Clay Loam,0.376410037,0
NA,NA,NA,NA,7.001574257,124.8951221,NA,23,1.475931406,Southeast,0.021270806,-0.004368018,Recent deposits,Sandy Clay Loam,0.344887316,0
NA,NA,NA,NA,7.021179269,124.9259362,NA,59,2.007145405,North,0.00427147,0.001844756,Recent deposits,Sandy Clay Loam,0.328298807,0
NA,NA,NA,NA,7.064902576,124.9548377,NA,72,8.739832878,West,0.049007535,0.012263898,Recent deposits,Sandy Clay Loam,0.277242482,0
NA,NA,NA,NA,7.03701919,124.9161391,NA,44,2.837402582,Northwest,0.032508131,0.009223173,Recent deposits,Sandy Clay Loam,0.309261352,0
NA,NA,NA,NA,7.012228897,124.9966076,NA,102,2.818119049,Southeast,-0.053025156,0.00315706,Recent deposits,Sandy Clay Loam,0.349700004,0
NA,NA,NA,NA,6.999004076,124.9881046,NA,100,5.447676659,Northwest,0.019256933,0.006988256,Recent deposits,Sandy Clay Loam,0.373749882,0
NA,NA,NA,NA,7.050357618,124.9396892,NA,80,6.323818207,North,-0.022419712,-0.001477559,Recent deposits,Sandy Clay Loam,0.292558491,0
NA,NA,NA,NA,7.013071037,124.9096275,NA,40,1.65010035,Southwest,-0.024705755,0.015189571,Recent deposits,Sandy Clay Loam,0.323203504,0
NA,NA,NA,NA,7.061532311,124.9963622,NA,103,1.19006145,South,0.004966646,0.002431714,Recent deposits,Sandy Clay Loam,0.318257839,0
NA,NA,NA,NA,6.976706523,124.9009059,NA,27,2.512368441,Southwest,-0.00862772,0.001284691,Recent deposits,Sandy Clay Loam,0.371211141,0
NA,NA,NA,NA,7.032857432,125.0148378,NA,118,15.56034374,South,-0.005800129,0.002752642,Recent deposits,Sandy Clay Loam,0.346135736,0
NA,NA,NA,NA,7.052528621,124.8992007,NA,30,2.007122993,Northwest,0.013540208,0.001509372,Recent deposits,Sandy Clay Loam,0.292610407,0
NA,NA,NA,NA,6.992728382,124.8735641,NA,16,1.777083278,Southeast,-0.010222149,-0.001279768,Recent deposits,Sandy Clay Loam,0.333700776,0
NA,NA,NA,NA,7.05448337,124.9948848,NA,96,7.879353523,Northeast,-0.01196733,-0.004634858,Recent deposits,Sandy Clay Loam,0.320912242,0
NA,NA,NA,NA,7.029467532,125.0327825,NA,137,9.938707352,Southeast,-0.001222759,0.006319833,Recent deposits,Sandy Clay Loam,0.348462045,0
NA,NA,NA,NA,6.93822095,124.9754664,NA,64,1.924137115,Southwest,-0.008475081,0.002332929,Recent deposits,Sandy Clay Loam,0.383610487,0
NA,NA,NA,NA,7.044449032,124.9334753,NA,63,4.795230389,Northwest,0.016432356,0.000530494,Recent deposits,Sandy Clay Loam,0.297017843,0
NA,NA,NA,NA,7.024187707,125.0210016,NA,123,7.681313515,Northeast,-0.06912864,-0.009274003,Recent deposits,Sandy Clay Loam,0.354911357,0
NA,NA,NA,NA,6.991953639,124.8998384,NA,29,1.924078584,Northeast,-0.148487762,0.000372663,Recent deposits,Sandy Clay Loam,0.36164844,0
NA,NA,NA,NA,7.050902507,124.9301781,NA,63,15.15507221,South,0.000117093,0.000398824,Recent deposits,Sandy Clay Loam,0.284529686,0
NA,NA,NA,NA,7.074652712,124.95471,NA,84,2.33292222,Southeast,0.009642374,-0.014981245,Recent deposits,Sandy Clay Loam,0.272751898,0
NA,NA,NA,NA,6.98370979,124.8980583,NA,28,2.576514959,Northeast,-0.01699407,-0.00203957,Recent deposits,Sandy Clay Loam,0.36648503,0
NA,NA,NA,NA,6.962881493,124.973707,NA,81,0.660182536,North,0.00039179,-0.002002776,Recent deposits,Sandy Clay Loam,0.39321506,0
NA,NA,NA,NA,7.005858431,124.9186944,NA,44,5.603660583,East,-0.001112352,-0.007433583,Recent deposits,Sandy Clay Loam,0.353227109,0
NA,NA,NA,NA,6.925543361,124.960801,NA,58,1.475972176,Northwest,0.252184272,0.036669113,Recent deposits,Sandy Clay Loam,0.515510023,0
NA,NA,NA,NA,7.066680848,124.9102409,NA,39,1.979846835,East,-0.032247141,-1.77E-06,Recent deposits,Sandy Clay Loam,0.290291786,0
NA,NA,NA,NA,7.069452919,124.9754379,NA,83,13.60668755,West,0.049866486,0.005722602,Recent deposits,Sandy Clay Loam,0.279309303,0
NA,NA,NA,NA,6.978244281,124.9280701,NA,48,6.702084541,South,-0.018487744,-0.004579611,Recent deposits,Sandy Clay Loam,0.387278646,0
NA,NA,NA,NA,6.918540762,124.989957,NA,65,4.681320667,Northwest,0.024133585,0.002981785,Recent deposits,Sandy Clay Loam,0.456613749,0
NA,NA,NA,NA,6.984378051,124.935427,NA,62,1.360794425,Northeast,-0.005931072,-0.002876034,Recent deposits,Sandy Clay Loam,0.382297635,0
NA,NA,NA,NA,6.902956726,124.9724478,NA,49,3.72950983,Northwest,-0.008278059,0.009162501,Recent deposits,Sandy Clay Loam,0.537957251,0
NA,NA,NA,NA,6.986023303,124.9405444,NA,71,3.982208014,South,0.001808274,-0.00283869,Recent deposits,Sandy Clay Loam,0.385877311,0
NA,NA,NA,NA,6.998553252,124.8959166,NA,21,0.330102205,South,-0.000822779,-0.00094312,Recent deposits,Sandy Clay Loam,0.344887316,0
NA,NA,NA,NA,7.000644041,124.8961175,NA,23,0,East,-0.048924312,0.001601526,Recent deposits,Sandy Clay Loam,0.344887316,0
NA,NA,NA,NA,6.910297797,124.9925195,NA,62,4.395551205,North,-0.013686421,-0.001587849,Recent deposits,Sandy Clay Loam,0.475573719,0
NA,NA,NA,NA,7.042621501,124.9202928,NA,41,7.208917618,Southwest,0.027241653,-0.001848258,Recent deposits,Sandy Clay Loam,0.290425539,0
NA,NA,NA,NA,6.919574418,124.9648184,NA,57,0.738088131,Northeast,-0.016860165,-0.027392115,Recent deposits,Sandy Clay Loam,0.521817982,0
NA,NA,NA,NA,7.039300582,125.0251108,NA,122,3.565972567,South,-0.005175584,0.004500237,Recent deposits,Sandy Clay Loam,0.343459547,0
NA,NA,NA,NA,7.067006528,124.9548344,NA,85,5.025839806,Northwest,0.018134095,0.00496669,Recent deposits,Sandy Clay Loam,0.277242482,0
NA,NA,NA,NA,6.989737185,124.931333,NA,61,2.33292222,West,-0.009173345,0.003426445,Recent deposits,Sandy Clay Loam,0.372246683,0
NA,NA,NA,NA,7.026710555,124.9329658,NA,73,5.015112877,Northwest,0.045628786,-0.001013649,Recent deposits,Sandy Clay Loam,0.305898964,0
NA,NA,NA,NA,6.98100522,124.9241811,NA,35,1.043781757,North,-0.013886725,-0.001319253,Recent deposits,Sandy Clay Loam,0.385393739,0
NA,NA,NA,NA,6.992050848,124.9823504,NA,95,1.043781757,Southwest,0.011802232,0.002084646,Recent deposits,Sandy Clay Loam,0.375192851,0
NA,NA,NA,NA,7.039811656,124.933144,NA,58,0.738108516,Southwest,0.000311716,0.000647742,Recent deposits,Sandy Clay Loam,0.293501347,0
NA,NA,NA,NA,7.055126735,125.0176751,NA,111,3.128513813,Southeast,0.00845735,-0.001689458,Recent deposits,Sandy Clay Loam,0.330154538,0
NA,NA,NA,NA,6.879194376,124.9875966,NA,68,0.46682182,West,-0.004694708,0.009497818,Recent deposits,Sandy Clay Loam,0.516866803,0
NA,NA,NA,NA,7.079848931,124.9571746,NA,89,8.343497276,South,0.01854095,-5.41E-05,Recent deposits,Sandy Clay Loam,0.272490948,0
NA,NA,NA,NA,6.938865197,124.9687106,NA,64,1.475972176,East,-0.006055188,-0.008679385,Recent deposits,Sandy Clay Loam,0.398653925,0
NA,NA,NA,NA,7.004221628,124.8988955,NA,26,2.007122993,Northwest,0.013516771,0.009362894,Recent deposits,Sandy Clay Loam,0.332926571,0
NA,NA,NA,NA,6.990610531,124.9355501,NA,61,5.660772324,North,-0.001021095,-0.000643488,Recent deposits,Sandy Clay Loam,0.373801529,0
NA,NA,NA,NA,7.008366558,124.9398453,NA,70,8.703467369,Southeast,-0.034610968,-0.001301902,Recent deposits,Sandy Clay Loam,0.32144177,0
NA,NA,NA,NA,7.005011876,124.8955526,NA,25,1.04376018,Southwest,-0.004002833,0.00388586,Recent deposits,Sandy Clay Loam,0.334814996,0
NA,NA,NA,NA,7.051499865,125.0057855,NA,89,2.986539364,Southwest,0.026281321,-0.006329985,Recent deposits,Sandy Clay Loam,0.328886658,0
NA,NA,NA,NA,7.06604954,124.9364595,NA,64,2.379096985,Southeast,0.001509007,-0.006762836,Recent deposits,Sandy Clay Loam,0.272075206,0
NA,NA,NA,NA,7.000112967,124.9050626,NA,40,6.859781742,North,0.013463357,0.000720184,Recent deposits,Sandy Clay Loam,0.344229043,0
NA,NA,NA,NA,6.912917668,124.9733116,NA,65,3.394719839,East,-0.030197522,6.13E-05,Recent deposits,Sandy Clay Loam,0.529227495,0
NA,NA,NA,NA,7.023388772,124.9371897,NA,67,11.3961153,Southwest,0.005139479,0.001310691,Recent deposits,Sandy Clay Loam,0.305898964,0
NA,NA,NA,NA,7.07127285,124.9178691,NA,48,0.738088131,North,0.018433636,0.001084406,Recent deposits,Sandy Clay Loam,0.274915099,0
NA,NA,NA,NA,6.89625291,124.9700114,NA,55,0.93358165,Southeast,-0.007732168,-0.001338961,Recent deposits,Sandy Clay Loam,0.527955234,0
NA,NA,NA,NA,7.004675277,124.9353109,NA,54,2.659447432,Northwest,-0.005447281,0.010326135,Recent deposits,Sandy Clay Loam,0.350141645,0
NA,NA,NA,NA,6.993520668,124.9459079,NA,63,10.52541542,East,-0.009915766,-0.002984565,Recent deposits,Sandy Clay Loam,0.373385191,0
NA,NA,NA,NA,6.927662606,124.9756604,NA,60,3.04061985,Northwest,0.057909321,0.013775205,Recent deposits,Sandy Clay Loam,0.47005415,0
NA,NA,NA,NA,6.98224509,124.9216122,NA,39,5.015237331,West,0.001207742,0.001463174,Recent deposits,Sandy Clay Loam,0.383170545,0
NA,NA,NA,NA,6.906948362,124.9585532,NA,45,3.641239882,Northeast,0.026470019,-0.053795807,Recent deposits,Sandy Clay Loam,0.517896354,0
NA,NA,NA,NA,7.012411897,124.9429346,NA,68,3.504755735,South,0.027808625,-0.008260331,Recent deposits,Sandy Clay Loam,0.312287509,0
NA,NA,NA,NA,7.02073974,125.0145983,NA,114,1.475931406,North,0.015321115,0.001625918,Recent deposits,Sandy Clay Loam,0.348085463,0
NA,NA,NA,NA,6.918928923,124.9706422,NA,57,1.777125597,Northwest,0.026636763,0.003468765,Recent deposits,Sandy Clay Loam,0.516675353,0
NA,NA,NA,NA,6.999114408,124.9765876,NA,77,2.112715244,Northeast,-0.014265158,-0.002680542,Recent deposits,Sandy Clay Loam,0.370939314,0
NA,NA,NA,NA,6.888949802,124.9958874,NA,65,7.555625916,Southwest,0.005649881,0.000887735,Recent deposits,Sandy Clay Loam,0.503761709,0
NA,NA,NA,NA,6.983375906,124.9284489,NA,40,5.745668888,Southeast,0.000841784,-0.001583835,Recent deposits,Sandy Clay Loam,0.383173406,0
NA,NA,NA,NA,7.064829082,125.0000427,NA,102,1.320189834,North,-6.47E-05,-0.007864074,Recent deposits,Sandy Clay Loam,0.313102126,0
NA,NA,NA,NA,6.997599251,124.9197473,NA,33,2.837310076,Northeast,-0.053064927,-0.001120627,Recent deposits,Sandy Clay Loam,0.356741756,0
NA,NA,NA,NA,6.96801069,124.9739067,NA,72,0.660182536,Southeast,-0.031895872,0.003041428,Recent deposits,Sandy Clay Loam,0.399467439,0
NA,NA,NA,NA,6.999307894,124.9364443,NA,51,9.975507736,North,0.021323958,0.005845389,Recent deposits,Sandy Clay Loam,0.357311368,0
NA,NA,NA,NA,7.06386981,124.9194685,NA,40,1.650073051,Northeast,-0.008330027,-0.020542603,Recent deposits,Sandy Clay Loam,0.282787174,0
NA,NA,NA,NA,6.97662309,124.9737468,NA,83,9.100431442,North,-0.003930824,-0.001698259,Recent deposits,Sandy Clay Loam,0.386265367,0
NA,NA,NA,NA,6.894570633,124.9892862,NA,56,1.650073051,Northwest,0.000859296,0.001896799,Recent deposits,Sandy Clay Loam,0.523204327,0
NA,NA,NA,NA,7.067721979,124.9239342,NA,45,0.466837913,North,-0.002046127,-0.001341322,Recent deposits,Sandy Clay Loam,0.270168424,0
NA,NA,NA,NA,6.983957278,124.9061783,NA,34,1.400265932,West,0.019955104,0.000988117,Recent deposits,Sandy Clay Loam,0.369642913,0
NA,NA,NA,NA,7.034264516,125.0337852,NA,137,3.55075407,East,-0.027568631,-0.01644098,Recent deposits,Sandy Clay Loam,0.348829448,0
NA,NA,NA,NA,7.048432538,125.0013221,NA,92,1.650073051,West,0.0110166,0.000631345,Recent deposits,Sandy Clay Loam,0.326557875,0
NA,NA,NA,NA,6.985293882,124.9202857,NA,41,6.001851082,Northeast,-0.009934253,-0.00169697,Recent deposits,Sandy Clay Loam,0.371970356,0
NA,NA,NA,NA,6.887083707,124.9942907,NA,75,1.68274343,Southeast,-0.021131465,-0.000698282,Recent deposits,Sandy Clay Loam,0.505622029,0
NA,NA,NA,NA,7.00896612,124.9144974,NA,43,1.19006145,Southwest,-0.003077078,0.036827318,Recent deposits,Sandy Clay Loam,0.339050084,0
NA,NA,NA,NA,7.079131609,124.938002,NA,67,1.682721138,Southeast,-0.003157135,-0.002522241,Recent deposits,Sandy Clay Loam,0.259279102,0
NA,NA,NA,NA,6.927077508,124.9618588,NA,59,1.360816479,North,-0.002906693,0.00140744,Recent deposits,Sandy Clay Loam,0.515510023,0
NA,NA,NA,NA,6.979545984,124.9328257,NA,47,7.653362751,North,-0.013131236,-0.001780173,Recent deposits,Sandy Clay Loam,0.387402594,0
NA,NA,NA,NA,7.043037236,124.9294591,NA,57,11.03158569,Southeast,0.001499203,-0.001044041,Recent deposits,Sandy Clay Loam,0.289143026,0
NA,NA,NA,NA,7.068579587,124.9861852,NA,104,9.752547264,Southeast,-0.002512864,0.000814947,Recent deposits,Sandy Clay Loam,0.291495532,0
NA,NA,NA,NA,6.983988119,124.9369625,NA,59,8.654733658,South,-0.006215678,-0.00104898,Recent deposits,Sandy Clay Loam,0.382297635,0
NA,NA,NA,NA,6.988165881,124.9117906,NA,41,3.729381323,Southwest,-0.004121744,0.012212778,Recent deposits,Sandy Clay Loam,0.362666428,0
NA,NA,NA,NA,7.040215811,124.9313621,NA,52,8.356434822,North,0.01659508,0.00061094,Recent deposits,Sandy Clay Loam,0.296659738,0
NA,NA,NA,NA,7.066243956,124.9692652,NA,99,1.924078584,South,0.005481035,0.00132306,Recent deposits,Sandy Clay Loam,0.291572273,0
NA,NA,NA,NA,7.049911912,124.9927817,NA,106,1.866667867,Northwest,0.047698744,0.009709404,Recent deposits,Sandy Clay Loam,0.324324638,0
NA,NA,NA,NA,7.029838391,125.1084999,NA,355,3.394719839,Southeast,-0.096780725,-0.002097248,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.353253126,0
NA,NA,NA,NA,7.035184161,125.0926383,NA,281,3.758448839,Southeast,0.008012047,-0.013335194,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.358974934,0
NA,NA,NA,NA,7.12033947,125.0874964,NA,194,0.330102205,Southwest,-0.015016304,0.00518698,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.273287356,0
NA,NA,NA,NA,7.087840418,125.1239041,NA,326,2.798861027,South,-0.032035425,0.014058616,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.332692772,0
NA,NA,NA,NA,7.059861536,125.1019342,NA,290,3.641239882,South,-0.016931834,-0.001834551,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.339505464,0
NA,NA,NA,NA,7.102387707,125.1364849,NA,288,21.91723442,North,0.010119673,-0.002132714,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.321840018,0
NA,NA,NA,NA,7.112681245,125.1017713,NA,233,1.924078584,South,-0.001706609,0.000516042,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.300209761,0
NA,NA,NA,NA,7.030933859,125.1219956,NA,402,8.799956322,Southwest,0.065715551,-0.014887791,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.360778719,0
NA,NA,NA,NA,7.040872287,125.1172613,NA,360,2.576514959,East,-0.01555551,-0.000953214,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.345454693,0
NA,NA,NA,NA,7.059376792,125.085343,NA,239,4.022897243,Southeast,0.064658992,-0.036235686,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.336777121,0
NA,NA,NA,NA,7.045316445,125.1144294,NA,342,1.866667867,Southeast,0.02175976,-0.008824552,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.347776175,0
NA,NA,NA,NA,7.107922165,125.1193013,NA,289,8.215773582,Northwest,0.009353724,0.001873084,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.316685766,0
NA,NA,NA,NA,7.068389314,125.0847261,NA,232,0.933613837,South,0.022887388,-0.01011765,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.325374872,0
NA,NA,NA,NA,7.067655764,125.0966048,NA,259,1.979846835,South,-0.000947156,0.002703518,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.332113653,0
NA,NA,NA,NA,7.074726726,125.0962815,NA,261,2.086827993,Southeast,-0.000353488,-0.010390592,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.327538371,0
NA,NA,NA,NA,7.067357642,125.0808337,NA,220,5.277039051,Northeast,-0.015945382,-0.003586301,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.329482913,0
NA,NA,NA,NA,7.068991207,125.0977274,NA,275,9.053998947,Southwest,0.004156696,0.004155865,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.335333586,0
NA,NA,NA,NA,7.022734011,125.1145098,NA,384,3.504755735,Southwest,-0.016120698,0.01224432,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.366099298,0
NA,NA,NA,NA,7.108798267,125.1002232,NA,233,3.758353233,North,-0.001370011,0.001912574,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.311605871,0
NA,NA,NA,NA,7.086906692,125.1241198,NA,328,1.19006145,Northwest,0.002323333,0.001339706,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.337289304,0
NA,NA,NA,NA,7.063666577,125.1165197,NA,335,1.866667867,Northeast,0.007286463,-0.002966815,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.345800817,0
NA,NA,NA,NA,7.036930321,125.0821671,NA,256,3.313811541,East,0.00593649,-0.007769944,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.350037009,0
NA,NA,NA,NA,7.044683405,125.1058189,NA,313,7.933075905,Northeast,-0.068584047,0.000425877,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.356758893,0
NA,NA,NA,NA,7.095135436,125.0956015,NA,235,2.332951069,West,0.001753219,0.003931596,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.317293704,0
NA,NA,NA,NA,7.11210752,125.1208351,NA,266,15.61442471,Southwest,-0.001791424,0.001241121,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.316685766,0
NA,NA,NA,NA,7.09495269,125.0957983,NA,236,2.213346481,East,-0.013441278,-0.0020783,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.317293704,0
NA,NA,NA,NA,7.106179693,125.1305894,NA,271,3.31383419,Northwest,0.162671641,0.038639043,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.32209459,0
NA,NA,NA,NA,7.054958866,125.1050254,NA,305,8.425793648,East,-4.98E-05,-0.002356924,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.348317355,0
NA,NA,NA,NA,7.111585114,125.1184957,NA,286,4.895345211,South,0.003345954,-0.002683282,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.316685766,0
NA,NA,NA,NA,7.103768259,125.1115325,NA,270,3.111199379,Northwest,-0.00739316,0.010127928,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.312651783,0
NA,NA,NA,NA,7.042994547,125.0951693,NA,283,2.213346481,Northwest,-0.011065307,0.011320348,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.354875058,0
NA,NA,NA,NA,7.034847484,125.082107,NA,250,3.394719839,Northeast,0.006371988,-0.005847477,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.350037009,0
NA,NA,NA,NA,7.065897587,125.0924498,NA,262,4.939234257,South,0.055551689,0.004750169,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.334364206,0
NA,NA,NA,NA,7.058421924,125.1018804,NA,293,2.086871147,South,-0.01533263,0.001223201,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.339505464,0
NA,NA,NA,NA,7.112075592,125.1137147,NA,261,8.703655243,Northwest,-0.010000014,0.006518562,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.325902462,0
NA,NA,NA,NA,7.050648679,125.132671,NA,421,2.401821136,East,0.003775566,-0.004333144,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.350649357,0
NA,NA,NA,NA,7.108035218,125.1014271,NA,239,1.400265932,Southwest,0.006108417,0.00192635,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.311605871,0
NA,NA,NA,NA,7.116312755,125.0991199,NA,219,1.65010035,West,-0.034737553,0.044508878,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.300209761,0
NA,NA,NA,NA,7.049594887,125.1175089,NA,356,5.67986536,Southeast,0.020983333,-0.012998969,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.34603405,0
NA,NA,NA,NA,7.082640814,125.1275874,NA,340,5.929816723,North,0.031506576,0.000623639,Dacitic and/or andesitic plugs,Sandy Clay Loam,0.341212839,0
